,name,link,title,image,desc
300," Paula Jai Parker
",https://www.imdb.com/name/nm0005294/,,"https://m.media-amazon.com/images/M/MV5BMjIzNTY5ODA0N15BMl5BanBnXkFtZTYwMjc2OTA2._V1_UY209_CR9,0,140,209_AL_.jpg","
Paula Jai Parker is from Cleveland, Ohio. She moved to Washington, D.C. in 1987 to study at Howard University. After graduating with a Bachelor of Arts degree, she moved to New York City and played a number of clubs. Her reputation as a comedian earned her a place on the FOX comedy program ""The ...                "
301," Jennifer Freeman
",https://www.imdb.com/name/nm0293439/,Actress|Hustle & Flow,"https://m.media-amazon.com/images/M/MV5BMTU3NDE2NTIyNl5BMl5BanBnXkFtZTcwODYzNTAzMQ@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Jennifer Freeman was born on October 20, 1985 in Los Angeles, California, USA. She is an actress and producer, known for You Got Served (2004), My Wife and Kids (2001) and Johnson Family Vacation (2004). She was previously married to Earl Watson.                "
302," Sophie Okonedo
",https://www.imdb.com/name/nm0645683/,Actress|You Got Served,"https://m.media-amazon.com/images/M/MV5BMjAyMDI3MzI0N15BMl5BanBnXkFtZTcwMTQzMzM5MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Sophie Okonedo is a British actress. She was nominated for the Academy Award for Best Supporting Actress for her role as Tatiana Rusesabagina in Hotel Rwanda (2004).Okonedo was born within London in 1968. Her parents were Henry Okonedo (1939-2009) and Joan Allman. Her father was British Nigerian ...                "
303," Rachel True
",https://www.imdb.com/name/nm0874086/,Actress|Hotel Rwanda,"https://m.media-amazon.com/images/M/MV5BMjAxMTU5OTc3NV5BMl5BanBnXkFtZTcwNzA1OTIzMQ@@._V1_UY209_CR18,0,140,209_AL_.jpg","
Rachel True has been working for most of the 1990s. She broke into the business with a pair of guest roles on the NBC sitcom The Cosby Show (1984) In 1993, Rachel moved to L.A.; she then appeared in the rap parody CB4 (1993) with Chris Rock. She also landed another pair of guest spots on the HBO ...                "
304," Lark Voorhies
",https://www.imdb.com/name/nm0903397/,Actress|The Craft,"https://m.media-amazon.com/images/M/MV5BMjI1MzgyMzE3Nl5BMl5BanBnXkFtZTcwOTc1MDQ4Nw@@._V1_UY209_CR7,0,140,209_AL_.jpg","
Lark Voorhies was born on 25 March 1974 in Nashville, Tennessee. She first began acting at the age of two but postponed her acting career until the age of 11, when she appeared on Small Wonder (1985). Lark later starred as Lisa Turtle in Good Morning, Miss Bliss (1987), the predecessor to NBC's ...                "
305," Kim Fields
",https://www.imdb.com/name/nm0004917/,Actress|Saved by the Bell,"https://m.media-amazon.com/images/M/MV5BMjE4NTQ0MTYxM15BMl5BanBnXkFtZTYwNTcxOTg1._V1_UY209_CR30,0,140,209_AL_.jpg","
Kim Fields was born on May 12, 1969 in New York City, New York, USA. She is an actress and director, known for The Facts of Life (1979), Living Single (1993) and What to Expect When You're Expecting (2012). She has been married to Christopher Morgan since July 23, 2007. They have two children. She ...                "
306," Sydney Tamiia Poitier
",https://www.imdb.com/name/nm0688624/,Actress|The Facts of Life,"https://m.media-amazon.com/images/M/MV5BMGZlMGI5MzQtYmJiZi00NTg3LWI3NmQtMjcxMTdiOGFiNzdiXkEyXkFqcGdeQXVyMjMxNjQwODA@._V1_UY209_CR8,0,140,209_AL_.jpg","
Sydney Tamiia Poitier (born November 15, 1973) is a Bahamian-American television and film actress.Born in Los Angeles, Poitier is the daughter of Bahamian actor Sir Sidney Poitier and Canadian actress Joanna Shimkus. Her mother is of Lithuanian Jewish and Irish descent. She has an older sister, ...                "
307," Paige Hurd
",https://www.imdb.com/name/nm1209950/,Actress|Death Proof,"https://m.media-amazon.com/images/M/MV5BZTdjNTJkZjktNjAyZi00ZGJlLWJmNTYtYTNmMWVjOGQ1YTEyXkEyXkFqcGdeQXVyNDcyNjAzMjk@._V1_UX140_CR0,0,140,209_AL_.jpg","
Paige Hurd is a well-known actress born and raised on 20th July 1992, in Dallas, Texas. She was born to African American, Puerto Rican mother and an African American father. She is best known for her magnificent role as Tasha Clarkson on the American hit sitcom Everybody Hates Chris (2005). Some of...                "
308," Annie Ilonzeh
",https://www.imdb.com/name/nm2679753/,Actress|Power Book II: Ghost,"https://m.media-amazon.com/images/M/MV5BY2ZmMDYyZGQtNzE1Zi00YTM3LTk5MmMtYWRhNTAyMzY1Y2FhXkEyXkFqcGdeQXVyMTUxNzkwNzk2._V1_UX140_CR0,0,140,209_AL_.jpg","
Annie Ilonzeh was born on August 23, 1983 in Grapevine, Texas, USA. She is an actress, known for Peppermint (2018), He's Just Not That Into You (2009) and Person of Interest (2011).                "
309," Tichina Arnold
",https://www.imdb.com/name/nm0036651/,Actress|Peppermint,"https://m.media-amazon.com/images/M/MV5BMjFkYWM5YjktZWFlNi00ZTVlLWFkMWItYmIxODQ0ODY3YjFkXkEyXkFqcGdeQXVyMTk1MzM1Nzc@._V1_UY209_CR69,0,140,209_AL_.jpg","
Tichina Arnold was born on June 28, 1969 in Queens, New York City, New York, USA. She is an actress and producer, known for Little Shop of Horrors (1986), Everybody Hates Chris (2005) and Martin (1992). She was previously married to Rico Hines and Lamon Brewster.                "
310," Tamara Tunie
",https://www.imdb.com/name/nm0876645/,Actress|Little Shop of Horrors,"https://m.media-amazon.com/images/M/MV5BNDIyOTc1MzAxOF5BMl5BanBnXkFtZTcwMTM2NTY1MQ@@._V1_UY209_CR2,0,140,209_AL_.jpg","
Tamara Tunie was born on March 14, 1959 in McKeesport, Pennsylvania, USA. She is an actress and director, known for Flight (2012), The Devil's Advocate (1997) and The Caveman's Valentine (2001). She was previously married to Gregory Generet and Greg Bouquett.                "
311," Sherri Saum
",https://www.imdb.com/name/nm0766708/,Actress|Flight,"https://m.media-amazon.com/images/M/MV5BMTc2MzYzMjI1NV5BMl5BanBnXkFtZTgwMjg4Mjc5OTE@._V1_UY209_CR53,0,140,209_AL_.jpg","
Sherri Saum was born on October 1, 1974 in Dayton, Ohio, USA. She is an actress and producer, known for Sunset Beach (1997), Finding Home (2003) and One Life to Live (1968).                "
312," K.D. Aubert
",https://www.imdb.com/name/nm1147702/,Actress|Sunset Beach,"https://m.media-amazon.com/images/M/MV5BNjJkOWEzYTQtYWVhOS00YTNmLTllZDYtODE0OWZhN2NmOTg5XkEyXkFqcGdeQXVyNjQ4NTM4NTk@._V1_UY209_CR4,0,140,209_AL_.jpg","
Model & Actress KD Aubert started her modeling career with LA Models in 2001. As a runway model working overseas, she soon ventured into print modeling with Elite models (LA) where she was thrust into major campaigns. Soon after KD entered into the world of commercials where again, she was lucky ...                "
313," Meagan Tandy
",https://www.imdb.com/name/nm3437115/,Actress|Friday After Next,"https://m.media-amazon.com/images/M/MV5BZjUzMTk4YzUtOTllMC00NWZmLTgzNDMtMWYwZGFmYzQ1ZjVhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Meagan Tandy was born on May 3, 1985 in Fremont, California, USA. She is an actress, known for Piranha 3DD (2012), Unstoppable (2010) and Teen Wolf (2011).                "
314," Tammy Townsend
",https://www.imdb.com/name/nm0870206/,Actress|Piranha 3DD,"https://m.media-amazon.com/images/M/MV5BYTVhYzI2ZTAtNGFiNS00NThiLWE0ODYtYmFmMTM1ZmIwYTM0XkEyXkFqcGdeQXVyMTQ2ODMzOTc@._V1_UY209_CR11,0,140,209_AL_.jpg","
Tammy Townsend is a veteran performer with remarkable versatility and range whose acting and musical talents are showcased in a variety of notable projects.She is a series regular on the seventh and final season of OWN's acclaimed drama series, ""Queen Sugar,"" from Academy Award®-nominated filmmaker...                "
315," BernNadette Stanis
",https://www.imdb.com/name/nm0822304/,Actress|Sherri,"https://m.media-amazon.com/images/M/MV5BMTIwMDIzOTI0OF5BMl5BanBnXkFtZTYwNzU0NTk1._V1_UY209_CR2,0,140,209_AL_.jpg","
BernNadette Stanis is best known as Thelma from Good Times (1974), but there's much more to her than that. In the 1970s she was the personification of black beauty. As sophisticated and graceful as she was, she still became TV's first black sex symbol or ""It"" girl. Thelma/BernNadette and the Evans ...                "
316," Golden Brooks
",https://www.imdb.com/name/nm0112001/,Actress|Good Times,"https://m.media-amazon.com/images/M/MV5BYWJkMzllM2MtYzBmYi00ZTlkLWI0YzgtM2YyZDM3Y2NkODlhXkEyXkFqcGdeQXVyNTI0OTAyNQ@@._V1_UY209_CR34,0,140,209_AL_.jpg","
Golden Brooks was born on December 1, 1970 in Fresno, California, USA. She is an actress and writer, known for Girlfriends (2000), The Darkest Minds (2018) and Beauty Shop (2005).                "
317," Ella Thomas
",https://www.imdb.com/name/nm1724833/,Actress|Girlfriends,"https://m.media-amazon.com/images/M/MV5BYThiNTQxMTQtMzgwNC00M2U2LTk3YjYtMDNiOWQ0M2Y5NDk1XkEyXkFqcGdeQXVyODIzNjQ5NA@@._V1_UY209_CR13,0,140,209_AL_.jpg","
Ella Thomas grew up overseas. Her mother was Eritrean and her father was an U.S. Air Force officer who was stationed in the country. Her parents moved to Germany while she was still an infant yet continued to return frequently to Asmara to visit her mother's family, until a civil war ravaging the ...                "
318," Vanity
",https://www.imdb.com/name/nm0889152/,Actress|NCIS: Los Angeles,"https://m.media-amazon.com/images/M/MV5BNzA1OTU2ODc3MF5BMl5BanBnXkFtZTcwMTUwMDkwMw@@._V1_UY209_CR84,0,140,209_AL_.jpg","
Vanity was a glamorous Canadian model and lead singer of the all-girl group ""Vanity 6."" She specialized in playing sultry female characters often in trouble with the law.Vanity was born Denise Katherine Matthews in Niagara Falls, Ontario, Canada, the daughter of Helga Senyk and James Levia Matthews...                "
319," Drew Sidora
",https://www.imdb.com/name/nm0796676/,Actress|The Last Dragon,"https://m.media-amazon.com/images/M/MV5BYTEzM2MyNGYtYTdjMy00Zjg1LThjMzYtOTlkN2QxZDk0ZjZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg","
Drew Sidora was born on May 1, 1985 in Chicago, Illinois, USA. She is an actress and producer, known for Step Up (2006), Wild Hogs (2007) and White Chicks (2004). She has been married to Ralph Pittman since August 21, 2014. They have two children.                "
320," Mekia Cox
",https://www.imdb.com/name/nm2065368/,Actress|Step Up,"https://m.media-amazon.com/images/M/MV5BODNjZjRjYzYtYmU0Ny00YzY2LWJhMmMtOTVkOGZhYjIxNTQ3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
The consummate triple threat, Mekia Cox burst on the scene when she was cast as the vivacious DJ Sasha, on The CW's hit series ""90210"". From there, the Florida State University graduate was able to work with other industry icons including J.J. Abrams and producer Josh Reims when she was a series ...                "
321," Lisa Nicole Carson
",https://www.imdb.com/name/nm0004808/,"Actress|Crazy, Stupid, Love.","https://m.media-amazon.com/images/M/MV5BMjA1NzEzMjAxMF5BMl5BanBnXkFtZTYwODIxMDA0._V1_UX140_CR0,0,140,209_AL_.jpg","
Lisa Nicole Carson has the distinction of having simultaneously starred in television's most lauded comedy and drama series. She has both amused audiences as Renee Radick, the D.A. roommate of Calista Flockhart on Fox's Ally McBeal (1997) and riveted them as Carla Reese, the mother of Eriq La Salle...                "
322," Leila Arcieri
",https://www.imdb.com/name/nm0033837/,Actress|Ally McBeal,"https://m.media-amazon.com/images/M/MV5BMWMxZWNiYjUtODMzNi00ZmFmLTg1ZWMtOTFkNTA2ZmVmODg5XkEyXkFqcGdeQXVyNDY0Nzc4NDg@._V1_UY209_CR7,0,140,209_AL_.jpg","
Leila Arcieri was born on December 18, 1973 in San Francisco, California, USA. She is an actress, known for Son of the Beach (2000), Daddy Day Care (2003) and Untitled Kanye West HBO Project (2008).                "
323," Melissa De Sousa
",https://www.imdb.com/name/nm0211726/,Actress|Son of the Beach,"https://m.media-amazon.com/images/M/MV5BMWIzMDBjZjEtYTJmZS00NzRkLTgyN2QtMmZjODYzZDUwYmYwXkEyXkFqcGdeQXVyMTAzNDIwMzc2._V1_UX140_CR0,0,140,209_AL_.jpg","
Born and raised in New York City by Panamanian parents, Melissa De Sousa attended the renowned High School of Performing Arts as a ballet major, and began her career as a principle dancer with The Alvin Ailey American Dance Company before transitioning into acting.Melissa is best known for her ...                "
324," Dana Davis
",https://www.imdb.com/name/nm1048128/,Actress|The Best Man: The Final Chapters,"https://m.media-amazon.com/images/M/MV5BNDY0MTAxMDMtYWFlMC00MjExLWI1NWEtMTRmODU1NzNiM2FiXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Dana Davis was born on October 4, 1978 in Davenport, Iowa, USA. She is an actress, known for Prom Night (2008), Raise Your Voice (2004) and 10 Things I Hate About You (2009).                "
325," Cynda Williams
",https://www.imdb.com/name/nm0930326/,Actress|Prom Night,"https://m.media-amazon.com/images/M/MV5BNTI4NTYwMzA1NF5BMl5BanBnXkFtZTYwMTE4NDYz._V1_UX140_CR0,0,140,209_AL_.jpg","
Cynda Williams was born on May 17, 1966 in Chicago, Illinois, USA. She is an actress and producer, known for One False Move (1992), Mad As Hell (2021) and Mo' Better Blues (1990). She has been married to Roderick Plummer since July 26, 2001. They have one child. She was previously married to Arthur...                "
326," Margaret Avery
",https://www.imdb.com/name/nm0001923/,Actress|One False Move,"https://m.media-amazon.com/images/M/MV5BMTQyNzcwOTUwMl5BMl5BanBnXkFtZTYwNzM5Nzc4._V1_UX140_CR0,0,140,209_AL_.jpg","
Slender, attractive actress Margaret Avery, spellbinding in her role of Shug in Steven Spielberg's The Color Purple (1985), is certainly no ""one-hit wonder"". Although filmgoers may be able to trace her back only to that once-in-a-lifetime part, Margaret has been a talented player on the large and ...                "
327," Jazsmin Lewis
",https://www.imdb.com/name/nm0507320/,Actress|The Color Purple,"https://m.media-amazon.com/images/M/MV5BOTlhMzI2MTAtNjg1YS00NzhmLWJjYTktNGNlODJkY2M0YWFkXkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UX140_CR0,0,140,209_AL_.jpg","
Jazsmin Lewis was born on March 22, 1976 in Cleveland, Ohio, USA. She is an actress and producer, known for Barbershop (2002), Traci Townsend (2007) and Barbershop 2: Back in Business (2004). She has been married to Brian Kelly since 2005. They have one child. She was previously married to Jesse ...                "
328," Angell Conwell
",https://www.imdb.com/name/nm0176801/,Actress|Barbershop,"https://m.media-amazon.com/images/M/MV5BZDk0MTgyMTktMTZlNi00YzQ3LTk5YmEtMmNiMGMxYTYwNWVkXkEyXkFqcGdeQXVyMjAyMzQ0NjE@._V1_UY209_CR4,0,140,209_AL_.jpg","
Moving from Orangeburg, South Carolina to the states capital, Columbia at the age of 2, Angell Conwell began her journey in entertainment at a very young age. After winning numerous awards locally and in the surrounding states of Georgia and North Carolina, she signed with Wilhelmina's Kids Division...                "
329," Denise Nicholas
",https://www.imdb.com/name/nm0629370/,Actress|The Young and the Restless,"https://m.media-amazon.com/images/M/MV5BMTYwNDAwMDUxNV5BMl5BanBnXkFtZTcwNDE4MDkwMw@@._V1_UY209_CR9,0,140,209_AL_.jpg","
Denise Nicholas was born on July 12, 1944 in Detroit, Michigan, USA. She is an actress and writer, known for Let's Do It Again (1975), In the Heat of the Night (1988) and Room 222 (1969). She was previously married to Jim Hill, Bill Withers and Gilbert Moses.                "
330," Shannon Kane
",https://www.imdb.com/name/nm2000144/,Actress|Let's Do It Again,"https://m.media-amazon.com/images/M/MV5BMTgwNjQ3NTgzMF5BMl5BanBnXkFtZTcwNDQ3NDUxNA@@._V1_UY209_CR12,0,140,209_AL_.jpg","
Shannon Kane was born on September 14, 1986 in Kalamazoo, Michigan, USA. She is an actress, known for Brooklyn's Finest (2009), The Collection (2012) and Top Gun: Maverick (2022).                "
331," Berlinda Tolbert
",https://www.imdb.com/name/nm0865869/,Actress|Brooklyn's Finest,"https://m.media-amazon.com/images/M/MV5BMjlkY2JkZjEtNDg4Zi00NTRmLWFkZjEtOTk0ZGZkOTRmY2Y1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_UY209_CR69,0,140,209_AL_.jpg","
Berlinda Tolbert was born on November 4, 1949 in Charlotte, North Carolina, USA. She is an actress, known for GoodFellas (1990), Patriot Games (1992) and Harlem Nights (1989). She has been married to Bob Reid since February 14, 1979.                "
332," Irene Cara
",https://www.imdb.com/name/nm0001011/,Actress|GoodFellas,"https://m.media-amazon.com/images/M/MV5BYzEzZThjMDktYWMzZS00YjQzLTlkYzAtY2YwYjUyN2UyMjVhXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UY209_CR6,0,140,209_AL_.jpg","
Actress, singer, songwriter, and producer Irene Cara was destined for a life of accomplishments that millions strive for but very few actually attain. From being able to play the piano by ear at age five to earning an Oscar, multiple Grammys, a Golden Globe, and a People's Choice Award, Irene's ...                "
333," Chrystee Pharris
",https://www.imdb.com/name/nm0679690/,Soundtrack|Fame,"https://m.media-amazon.com/images/M/MV5BYjNmZWRjMWItZGJlMi00OTBiLTlkNDMtOGJlOWEzZjBhYTQ0XkEyXkFqcGdeQXVyMTMxMTU0Nzc4._V1_UY209_CR86,0,140,209_AL_.jpg","
Chrystee Pharris was born on March 7, 1976 in Middletown, Ohio, USA. She is an actress and producer, known for Scrubs (2001), Passions (1999) and Craig Ross Jr.'s Monogamy (2018). She was previously married to Tron Larkins.                "
334," Denise Boutte
",https://www.imdb.com/name/nm1594832/,Actress|Scrubs,"https://m.media-amazon.com/images/M/MV5BYzc1Zjg2YWEtM2U2NS00Y2M4LTk1YjktMmUxNTQ0YWMyNzhhXkEyXkFqcGdeQXVyMzU4MzI4NQ@@._V1_UY209_CR8,0,140,209_AL_.jpg","
Denise Boutte was born on January 19, 1982 in Maurice, Louisiana, USA. Denise is an actor and producer, known for Why Did I Get Married? (2007), Extreme Movie (2008) and Young Justice (2010). Denise has been married to Kevin Boutte since 2003. They have one child.                "
335," Erica Hubbard
",https://www.imdb.com/name/nm0399170/,Actress|Why Did I Get Married?,"https://m.media-amazon.com/images/M/MV5BM2RkYzY3ODktMGQ4NC00OGE5LWI3ZGEtNGJlMDhlNmQwM2M2XkEyXkFqcGdeQXVyMjQwMDg0Ng@@._V1_UY209_CR89,0,140,209_AL_.jpg","
Erica Hubbard started her career in 1988 doing voice-overs and starring in commercials such as: McDonald's, MCI, Reebok and Sears. She has worked in many markets, including Chicago, New York and California.Ms. Hubbard has performed in feature films distributed by Paramount, 20th Century Fox and ...                "
